--- <out-dir-7>/server_R2cZ_1.log
--- <out-dir-7>/server_R2cZ_2.log
(APIServer pid=176535) INFO 09-11 17:12:33 [loggers.py:310] Engine 000: Avg prompt throughput: 861.1 tokens/s, Avg generation throughput: 1.0 tokens/s, Running: 15 reqs, Waiting: 9 reqs, GPU KV cache usage: 61.4%, Prefix cache hit rate: 0.0%
--- <out-dir-7>/server_R2cZ_1.log
(APIServer pid=194324) INFO 09-11 18:17:01 [loggers.py:310] Engine 000: Avg prompt throughput: 2367.7 tokens/s, Avg generation throughput: 6.2 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 98.2%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:17:11 [loggers.py:310] Engine 000: Avg prompt throughput: 215.4 tokens/s, Avg generation throughput: 562.9 tokens/s, Running: 22 reqs, Waiting: 0 reqs, GPU KV cache usage: 90.1%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:17:21 [loggers.py:310] Engine 000: Avg prompt throughput: 2583.0 tokens/s, Avg generation throughput: 142.8 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 98.2%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:17:31 [loggers.py:310] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 516.9 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:17:41 [loggers.py:310] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:17:51 [loggers.py:310] Engine 000: Avg prompt throughput: 2583.5 tokens/s, Avg generation throughput: 157.8 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 98.2%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:18:01 [loggers.py:310] Engine 000: Avg prompt throughput: 645.8 tokens/s, Avg generation throughput: 440.2 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 98.2%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:18:11 [loggers.py:310] Engine 000: Avg prompt throughput: 1937.5 tokens/s, Avg generation throughput: 293.0 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 98.2%, Prefix cache hit rate: 0.0%
(APIServer pid=194324) INFO 09-11 18:18:21 [loggers.py:310] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 337.8 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
--- <out-dir-7>/server_R2cZ_2.log
(APIServer pid=195472) INFO 09-11 18:17:03 [loggers.py:310] Engine 000: Avg prompt throughput: 2583.1 tokens/s, Avg generation throughput: 149.3 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 95.5%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:17:13 [loggers.py:310] Engine 000: Avg prompt throughput: 645.7 tokens/s, Avg generation throughput: 447.2 tokens/s, Running: 23 reqs, Waiting: 0 reqs, GPU KV cache usage: 91.5%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:17:23 [loggers.py:310] Engine 000: Avg prompt throughput: 1937.2 tokens/s, Avg generation throughput: 279.0 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 95.5%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:17:33 [loggers.py:310] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 353.2 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:17:43 [loggers.py:310] Engine 000: Avg prompt throughput: 107.8 tokens/s, Avg generation throughput: 0.1 tokens/s, Running: 8 reqs, Waiting: 16 reqs, GPU KV cache usage: 31.8%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:17:53 [loggers.py:310] Engine 000: Avg prompt throughput: 2475.6 tokens/s, Avg generation throughput: 326.9 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 95.5%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:18:03 [loggers.py:310] Engine 000: Avg prompt throughput: 1399.2 tokens/s, Avg generation throughput: 305.1 tokens/s, Running: 22 reqs, Waiting: 0 reqs, GPU KV cache usage: 87.5%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:18:13 [loggers.py:310] Engine 000: Avg prompt throughput: 1183.7 tokens/s, Avg generation throughput: 434.6 tokens/s, Running: 24 reqs, Waiting: 0 reqs, GPU KV cache usage: 95.5%, Prefix cache hit rate: 0.0%
(APIServer pid=195472) INFO 09-11 18:18:23 [loggers.py:310] Engine 000: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 162.0 tokens/s, Running: 0 reqs, Waiting: 0 reqs, GPU KV cache usage: 0.0%, Prefix cache hit rate: 0.0%
